"user_id","gender","age_group","city","CE_id","mean_rate","satisfaction","avg_check","timediff_order","phone_id","dw_kind","platform","os","dw_id","savings","spendings","num_orders"
"1333936","male","25-34","<U+0412><U+043E><U+043B><U+0433><U+043E><U+0433><U+0440><U+0430><U+0434>","CE_1056",0.67,"Detractors",106.635,109,"165616","courier","web","windows","dw_1056",2354.84997713566,14172.6399459839,12
"1655460","female","25-34","<U+0422><U+043E><U+043B><U+044C><U+044F><U+0442><U+0442><U+0438>","CE_1057",3.8,"Passives",95.27,72,"165623","courier","app","ios","dw_1057",708.980000950396,4969.36001586914,5
"2066406","female","25-34","<U+041A><U+0430><U+0437><U+0430><U+043D><U+044C>","CE_1058",2.5,"Detractors",90.68,60,"165675","courier","web","windows","dw_1058",313.840003013611,4074.05000495911,4
"1478717","male","25-34","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1059",0.33,"Detractors",141.08,132,"165747","courier","web","windows","dw_1059",4231.98999071121,27937.320098877,15
"2751916","male","25-34","<U+0427><U+0435><U+043B><U+044F><U+0431><U+0438><U+043D><U+0441><U+043A>","CE_1060",4.89,"Promoters",81.035,73,"165782","courier","app","android","dw_1060",2425.4900046587,9323.94999313354,9
"1663690","female","45-54","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1061",4.29,"Promoters",116.405,114,"165796","courier","app","ios","dw_1061",1964.0999994278,19113.3399753571,14
"1376081","male","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1062",0,"NotDefined",120.19,73,"165803","courier","web","windows","dw_1062",79.3600001335144,8434.62003517151,4
"1376081","male","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1062",0,"NotDefined",120.19,73,"165803","courier","web","windows","dw_1688",310.180000305176,29319.7500705719,12
"1376081","male","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1062",0,"NotDefined",120.19,73,"21484","courier","app","android","dw_1062",79.3600001335144,8434.62003517151,4
"1376081","male","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1062",0,"NotDefined",120.19,73,"21484","courier","app","android","dw_1688",310.180000305176,29319.7500705719,12
"1376081","male","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1688",3.25,"Passives",151.22,96,"165803","courier","web","windows","dw_1062",79.3600001335144,8434.62003517151,4
"1376081","male","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1688",3.25,"Passives",151.22,96,"165803","courier","web","windows","dw_1688",310.180000305176,29319.7500705719,12
"1376081","male","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1688",3.25,"Passives",151.22,96,"21484","courier","app","android","dw_1062",79.3600001335144,8434.62003517151,4
"1376081","male","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1688",3.25,"Passives",151.22,96,"21484","courier","app","android","dw_1688",310.180000305176,29319.7500705719,12
"2066607","male","35-44","<U+0411><U+0440><U+044F><U+043D><U+0441><U+043A>","CE_1063",4.44,"Promoters",270.285,25,"165833","courier","app","android","dw_1063",2822.90000629425,10039.6599884033,9
"1582766","male","25-34","<U+0421><U+0442><U+0430><U+0432><U+0440><U+043E><U+043F><U+043E><U+043B><U+044C>","CE_1064",2.12,"Detractors",130.225,125,"165963","courier","app","android","dw_1064",2111.9299929142,7296.43002700806,16
"1782753","female","55-64","<U+0418><U+0440><U+043A><U+0443><U+0442><U+0441><U+043A>","CE_1065",3.32,"Passives",113.505,76,"166032","courier","app","ios","dw_1065",4164.7600069046,21935.8900513649,13
"1937146","female","55-64","<U+041D><U+043E><U+0432><U+043E><U+0441><U+0438><U+0431><U+0438><U+0440><U+0441><U+043A>","CE_1066",0,"NotDefined",122.29,88,"166057","courier","web","windows","dw_1066",42.9900016784668,2450.63997077942,6
"1662168","female","25-34","<U+041D><U+043E><U+0432><U+043E><U+0441><U+0438><U+0431><U+0438><U+0440><U+0441><U+043A>","CE_1067",0.67,"Detractors",117.82,125,"166104","courier","app","ios","dw_1067",3568.0699634552,29408.2800121307,15
"897154","female","25-34","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_1068",4.36,"Promoters",229.445,181,"166113","courier","app","android","dw_1068",5397.96004199982,74261.7402062416,28
"2067336","male","25-34","<U+0422><U+044E><U+043C><U+0435><U+043D><U+044C>","CE_1069",1.6,"Detractors",146.52,85,"166180","courier","app","ios","dw_1069",3849.50999832153,26187.5399799347,15
"1186230","female","25-34","<U+0421><U+0430><U+043C><U+0430><U+0440><U+0430>","CE_1071",2,"Detractors",72.815,132,"166221","courier","web","windows","dw_1071",525.020005226135,7210.68000984192,5
"2304681","male","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1072",0,"NotDefined",327.045,78,"166226","courier","web","mac","dw_1072",4539.77003860474,19377.7800064087,5
"1294959","female","35-44","<U+0422><U+0432><U+0435><U+0440><U+044C>","CE_1073",5,"Promoters",134.74,96,"166257","courier","web","windows","dw_1073",3569.43997335434,15790.0299606323,8
"1949296","female","55-64","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1074",5,"Promoters",153.285,96,"166277","courier","app","android","dw_1074",1041.74999237061,33449.2300815582,11
"1910223","female","25-34","<U+0412><U+043E><U+043B><U+0433><U+043E><U+0433><U+0440><U+0430><U+0434>","CE_1075",5,"Promoters",121.675,97,"166439","courier","web","ios","dw_1075",4980.40000009537,32378.7900943756,18
"1652669","female","15-24","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+044F><U+0440><U+0441><U+043A>","CE_1076",0.47,"Detractors",72.585,139,"166515","courier","web","android","dw_1076",7480.12003004551,24781.7199821472,19
"1606398","female","55-64","<U+0422><U+044E><U+043C><U+0435><U+043D><U+044C>","CE_1077",3.53,"Passives",155.955,127,"166590","courier","web","windows","dw_1077",1374.65999555588,15317.3200340271,17
"1825800","female","75+","<U+041E><U+043C><U+0441><U+043A>","CE_1078",2.1,"Detractors",98.03,107,"166710","courier","web","windows","dw_1078",91.2300008237362,7835.18000793457,10
"1825800","female","75+","<U+041E><U+043C><U+0441><U+043A>","CE_1078",2.1,"Detractors",98.03,107,"166710","courier","web","windows","dw_3465",1355.59000438452,16368.7500457764,7
"1825800","female","75+","<U+041E><U+043C><U+0441><U+043A>","CE_1078",2.1,"Detractors",98.03,107,"412484","courier","web","windows","dw_1078",91.2300008237362,7835.18000793457,10
"1825800","female","75+","<U+041E><U+043C><U+0441><U+043A>","CE_1078",2.1,"Detractors",98.03,107,"412484","courier","web","windows","dw_3465",1355.59000438452,16368.7500457764,7
"1825800","female","75+","<U+041E><U+043C><U+0441><U+043A>","CE_3465",2.86,"Detractors",109.595,35,"166710","courier","web","windows","dw_1078",91.2300008237362,7835.18000793457,10
"1825800","female","75+","<U+041E><U+043C><U+0441><U+043A>","CE_3465",2.86,"Detractors",109.595,35,"166710","courier","web","windows","dw_3465",1355.59000438452,16368.7500457764,7
"1825800","female","75+","<U+041E><U+043C><U+0441><U+043A>","CE_3465",2.86,"Detractors",109.595,35,"412484","courier","web","windows","dw_1078",91.2300008237362,7835.18000793457,10
"1825800","female","75+","<U+041E><U+043C><U+0441><U+043A>","CE_3465",2.86,"Detractors",109.595,35,"412484","courier","web","windows","dw_3465",1355.59000438452,16368.7500457764,7
"2068075","female","25-34","<U+041D><U+043E><U+0432><U+043E><U+0441><U+0438><U+0431><U+0438><U+0440><U+0441><U+043A>","CE_1079",2.57,"Detractors",72.14,85,"166804","courier","web","windows","dw_1079",3220.72997498512,19238.1900434494,7
"1815758","female","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1080",5,"Promoters",127.79,105,"166856","courier","app","ios","dw_1080",1259.74001097679,22171.7100391388,18
"1824657","female","15-24","<U+041C><U+043E><U+0441><U+043A><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+041E><U+0431><U+043B><U+0430><U+0441><U+0442><U+044C>","CE_1081",4.44,"Promoters",144.645,106,"166872","courier","app","android","dw_1081",8369.75001502037,35620.8700199127,9
"2095482","female","25-34","<U+041D><U+0438><U+0436><U+043D><U+0438><U+0439> <U+041D><U+043E><U+0432><U+0433><U+043E><U+0440><U+043E><U+0434>","CE_1082",5,"Promoters",170.52,55,"166880","courier","app","android","dw_1082",315.189999580383,6331.79001617432,3
"411729","male","35-44","<U+0418><U+0436><U+0435><U+0432><U+0441><U+043A>","CE_1083",4.14,"Promoters",176.74,78,"166905","courier","app","ios","dw_1083",830.919988155365,7466.029920578,7
"1834947","female",NA,"<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_1084",5,"Promoters",193.92,106,"16697","courier","web","mac","dw_1084",1767.53999328613,11180.3500165939,6
"1437942","female","25-34","<U+041A><U+0430><U+043B><U+0443><U+0433><U+0430>","CE_1085",0,"NotDefined",115.05,86,"166975","courier","web","windows","dw_1085",2299.86001992226,12174.0399417877,11
"1592651","male","15-24","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1086",3,NA,108.815,132,"167031","courier","app","ios","dw_1086",637.850004196167,3481.98998069763,8
"2845388","male","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1087",1.71,"Detractors",177.925,88,"167040","courier","app","android","dw_1087",727.799993515015,18464.0198287964,9
"307331","female","25-34","<U+0420><U+043E><U+0441><U+0442><U+043E><U+0432>-<U+043D><U+0430>-<U+0414><U+043E><U+043D><U+0443>","CE_1088",4.44,"Promoters",108.15,195,"167045","courier","app","android","dw_1088",5882.86998724937,26249.3600721359,18
"1673025","male","55-64","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1089",0.83,"Detractors",126.98,98,"167084","courier","web","windows","dw_1089",1442.15000629425,11438.5599727631,6
"1349365","female","25-34","<U+041D><U+0438><U+0436><U+043D><U+0438><U+0439> <U+041D><U+043E><U+0432><U+0433><U+043E><U+0440><U+043E><U+0434>","CE_1090",4.62,"Promoters",89.825,81,"16709","courier","app","android","dw_1090",3440.50000047684,14052.3400211334,16
"1885418","male","65-74","<U+041D><U+043E><U+0432><U+043E><U+0441><U+0438><U+0431><U+0438><U+0440><U+0441><U+043A>","CE_1091",0,"NotDefined",135.755,125,"167134","courier","web","windows","dw_1091",1131.2400188446,20773.5700418949,16
"2068786","female","25-34","<U+041E><U+043C><U+0441><U+043A>","CE_1092",4.54,"Promoters",97.76,77,"167208","courier","app","android","dw_1092",3104.70000958443,10584.1600265503,11
"1409350","female","35-44","<U+0421><U+0430><U+0440><U+0430><U+0442><U+043E><U+0432>","CE_1093",3.75,"Passives",132.205,109,"167310","courier","web","windows","dw_1093",5729.05997776985,18896.3600578308,16
"397089","female","55-64","<U+0427><U+0435><U+043B><U+044F><U+0431><U+0438><U+043D><U+0441><U+043A>","CE_1094",3.64,"Passives",120.995,194,"167327","courier","app","android","dw_1094",22045.7199952602,64200.5299863815,39
"1868920","female","25-34","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_1095",3.57,"Passives",176.06,88,"167332","courier","app","android","dw_1095",7034.63991808891,34142.4399785995,11
"1883977","female","25-34","<U+0412><U+043B><U+0430><U+0434><U+0438><U+043C><U+0438><U+0440>","CE_1096",5,"Promoters",116.73,93,"16740","courier","app","ios","dw_1096",6438.80996656418,13354.0800943375,6
"1646930","male","25-34","<U+041F><U+0435><U+0440><U+043C><U+044C>","CE_1097",3.33,"Passives",74.165,123,"167443","courier","app","android","dw_1097",1573.36998844147,2671.27000808716,6
"2086791","female","45-54","<U+0423><U+0444><U+0430>","CE_1098",2.65,"Detractors",78.06,81,"167575","courier","app","android","dw_1098",609.380004882812,14096.1500225067,23
"832408","female","15-24","<U+042F><U+0440><U+043E><U+0441><U+043B><U+0430><U+0432><U+043B><U+044C>","CE_1099",2.5,"Detractors",124.14,73,"167635","courier","app","ios","dw_1099",1717.98001337051,6466.36998176575,8
"1965909","male","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1100",3.46,"Passives",107.52,94,"16769","courier","web","mac","dw_1100",1734.12001776695,31104.4301147461,13
"334371","male","25-34","<U+0421><U+0430><U+043C><U+0430><U+0440><U+0430>","CE_1101",4.5,"Promoters",90.59,116,"16770","courier","web","windows","dw_1101",4468.29001069069,16527.5999774933,10
"2069312","male","35-44","<U+041D><U+0430><U+0431><U+0435><U+0440><U+0435><U+0436><U+043D><U+044B><U+0435> <U+0427><U+0435><U+043B><U+043D><U+044B>","CE_1102",4.46,"Promoters",115.39,84,"167733","courier","web","mac","dw_1102",2313.10998630524,33034.3799834251,13
"1944759","male","25-34","<U+041C><U+043E><U+0441><U+043A><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+041E><U+0431><U+043B><U+0430><U+0441><U+0442><U+044C>","CE_1103",3.89,"Passives",123.77,92,"167759","courier","app","linux","dw_1103",5206.78999847174,18126.6700305939,9
"1990642","male","25-34","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1104",2.14,"Detractors",132.85,84,"167797","courier","web","windows","dw_1104",1970.69000434875,12107.2200622559,7
"277782","female","25-34","<U+0412><U+043E><U+043B><U+0433><U+043E><U+0433><U+0440><U+0430><U+0434>","CE_1105",1.88,"Detractors",77.46,213,"167867","courier","app","android","dw_1105",2614.39999485016,6550.72000217438,8
"816303","male","25-34","<U+0422><U+044E><U+043C><U+0435><U+043D><U+044C>","CE_1106",3.05,"Passives",103.88,78,"167870","courier","app","android","dw_1106",3181.32999324799,15024.4100236893,21
"2069401","female","15-24","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_1107",1.5,"Detractors",99.55,85,"167882","courier","app","ios","dw_1107",2817.19999694824,20921.5699920654,7
"1653507","female","25-34","<U+0410><U+0441><U+0442><U+0440><U+0430><U+0445><U+0430><U+043D><U+044C>","CE_1108",3.8,"Passives",101.385,99,"167896","courier","app","ios","dw_1108",1292.07999801636,17659.6400165558,10
"1283397","female","55-64","<U+041A><U+0430><U+0437><U+0430><U+043D><U+044C>","CE_1109",1.8,"Detractors",217.155,146,"167980","courier","app","ios","dw_1109",125.129997014999,5799.29999160767,10
"1161035","female","15-24","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_1111",4.44,"Promoters",114.725,160,"168017","courier","web","windows","dw_1111",3391.45998644829,11069.6499547958,9
"2070304","female","15-24","<U+0412><U+043E><U+043B><U+0433><U+043E><U+0433><U+0440><U+0430><U+0434>","CE_1112",3.4,"Passives",127.68,76,"168130","courier","app","ios","dw_1112",5273.32998847961,12768.1100444794,5
"1929640","female","25-34","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1113",3.18,"Passives",112.455,97,"168286","courier","app","android","dw_1113",4105.43999195099,21080.3900003433,11
"2070390","male","15-24","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+044F><U+0440><U+0441><U+043A>","CE_1114",0,"NotDefined",264.925,63,"168368","courier","web","windows","dw_1114",620.399988174438,5062.66998291016,7
"2542445","female","25-34","<U+0420><U+043E><U+0441><U+0442><U+043E><U+0432>-<U+043D><U+0430>-<U+0414><U+043E><U+043D><U+0443>","CE_1115",3,NA,53.37,17,"168631","courier","web","android","dw_1115",1249.52000570297,8212.20001029968,2
"1672762","female","45-54","<U+0427><U+0435><U+043B><U+044F><U+0431><U+0438><U+043D><U+0441><U+043A>","CE_1116",2.5,"Detractors",151.46,99,"168651","courier","web","windows","dw_1116",168.019996643066,8034.32001876831,8
"1809568","female","25-34","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1117",0.5,"Detractors",233.665,106,"168675","courier","web","mac","dw_1117",4459.25002980232,28428.8099918365,10
"121971","female","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1118",1.75,"Detractors",241.175,111,"168734","courier","app","android","dw_1118",4558.46999359131,12400.9700603485,8
"1909511","male","25-34","<U+0412><U+043E><U+0440><U+043E><U+043D><U+0435><U+0436>","CE_1119",1,"Detractors",117.26,77,"168745","courier","web","windows","dw_1119",371.179996490479,8641.9900188446,5
"1318851","male","35-44","<U+0412><U+043E><U+0440><U+043E><U+043D><U+0435><U+0436>","CE_1120",2,"Detractors",212.93,147,"168779","courier","web","windows","dw_1120",2582.85998535156,14664.6900596619,15
"1994501","female","25-34","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_1121",3.09,"Passives",121.795,120,"168811","courier","web","windows","dw_1121",1056.33999752998,8430.60000228882,11
"1991030","male","15-24","<U+0421><U+043C><U+043E><U+043B><U+0435><U+043D><U+0441><U+043A>","CE_1122",2.6,"Detractors",99.895,70,"168846","courier","web","windows","dw_1122",3143.42999100685,4366.6900062561,5
"2028003","female","15-24","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+044F><U+0440><U+0441><U+043A>","CE_1123",2.21,"Detractors",86.085,86,"168885","courier","app","android","dw_1123",4098.35994005203,31197.2300200462,28
"454605","male","15-24","<U+0421><U+0430><U+043C><U+0430><U+0440><U+0430>","CE_1124",0.24,"Detractors",86.395,221,"168912","courier","app","android","dw_1124",2924.25997447968,6537.00000953674,21
"819344","male","25-34","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1125",0.56,"Detractors",132.675,105,"16898","courier","web","windows","dw_1125",3976.46997451782,32533.0300111771,9
"2071339","female","15-24","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_1126",2,"Detractors",60.675,82,"168997","courier","web","windows","dw_1126",978.579990386963,8379.01007080078,5
"1025633","female","35-44","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+044F><U+0440><U+0441><U+043A>","CE_1127",4.28,"Promoters",129.1,179,"169033","courier","app","android","dw_1127",2692.79999876022,40717.8598918915,18
"49454","female","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1128",5,"Promoters",150.905,74,"169043","courier","app","android","dw_1128",260.900000572205,4076.58001995087,3
"1383679","female","35-44","<U+0423><U+0444><U+0430>","CE_1129",3.33,"Passives",122.025,144,"169056","courier","app","android","dw_1129",6520.49996221066,42805.9301609993,21
"2328456","female","25-34","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_1130",1.67,"Detractors",188.065,65,"169087","courier","app","android","dw_1130",668.4700050354,8452.03997039795,3
"2745815","female","45-54","<U+041D><U+0438><U+0436><U+043D><U+0438><U+0439> <U+041D><U+043E><U+0432><U+0433><U+043E><U+0440><U+043E><U+0434>","CE_1131",4.93,"Promoters",90.77,78,"169150","courier","app","android","dw_1131",3364.77000069618,26579.9700899124,27
"1096128","female","25-34","<U+041D><U+0438><U+0436><U+043D><U+0438><U+0439> <U+041D><U+043E><U+0432><U+0433><U+043E><U+0440><U+043E><U+0434>","CE_1132",2.64,"Detractors",142.84,158,"169189","courier","app","ios","dw_1132",583.38000202179,13048.759935379,11
"1926964","male","25-34","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+044F><U+0440><U+0441><U+043A>","CE_1133",0.6,"Detractors",175.49,99,"169197","courier","web","windows","dw_1133",2305.76000213623,8423.34995079041,5
"1226662","female","25-34","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1134",0.56,"Detractors",118.645,143,"169201","courier","web","windows","dw_1134",1914.90000152588,21433.8399925232,9
"2071544","female","75+","<U+0421><U+043C><U+043E><U+043B><U+0435><U+043D><U+0441><U+043A>","CE_1135",3,NA,129.625,87,"169241","courier","app","android","dw_1135",1307.9700012207,7570.05998039246,5
"1125513","female","25-34","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_1136",1.79,"Detractors",148.89,142,"169252","courier","web","windows","dw_1136",2372.19000577927,10546.0399904251,14
"1511310","male","35-44","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_1137",3.9,"Passives",107.775,124,"169438","courier","web","windows","dw_1137",1160.30000686646,6278.08999633789,10
"1440177","male","15-24","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1138",1.67,"Detractors",134.695,67,"169474","courier","app","android","dw_1138",2177.62001419067,7344.65998458862,6
"1593410","male","25-34","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_1139",2.5,"Detractors",82.015,78,"169489","courier","app","android","dw_1139",6689.01002669334,12245.8900337219,6
"632900","male","25-34","<U+041A><U+0430><U+0437><U+0430><U+043D><U+044C>","CE_1140",2.14,"Detractors",113.08,126,"169493","pickup","web","windows","dw_1140",3314.8799932003,14249.5700397491,14
"1440406","male","25-34","<U+041C><U+043E><U+0441><U+043A><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+041E><U+0431><U+043B><U+0430><U+0441><U+0442><U+044C>","CE_1141",1.91,"Detractors",92.635,158,"169509","courier","app","android","dw_1141",1547.88000297546,3591.97002410889,11
"961543","female","35-44","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_1142",2.54,"Detractors",152.48,189,"169537","courier","web","mac","dw_1142",332.640003055334,9500.97999572754,11
"1608254","female","25-34","<U+0412><U+043E><U+0440><U+043E><U+043D><U+0435><U+0436>","CE_1143",4.12,"Promoters",83.08,66,"169557","courier","web","windows","dw_1143",3488.94999551773,22075.840007782,8
"751466","female","45-54","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1144",1.68,"Detractors",166.735,204,"16985","courier","app","ios","dw_1144",9250.47998654842,84792.2698936462,32
"1051708","female","15-24","<U+0412><U+043E><U+043B><U+0433><U+043E><U+0433><U+0440><U+0430><U+0434>","CE_1145",1.67,"Detractors",100.375,165,"169861","courier","app","ios","dw_1145",1514.96999263763,7114.68001747131,6
"719314","male","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1146",0.75,"Detractors",280.92,182,"169896","courier","app","android","dw_1146",622.07000541687,6367.3899936676,4
"1857421","male","25-34","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1147",0.5,"Detractors",113.805,107,"169989","courier","web","windows","dw_1147",916.679983139038,6699.44005966187,8
"1569578","male","25-34","<U+0421><U+0442><U+0430><U+0432><U+0440><U+043E><U+043F><U+043E><U+043B><U+044C>","CE_1148",5,"Promoters",184.245,103,"169997","courier","web","linux","dw_1148",34426.1199246645,50120.1402225494,17
"2072746","male","25-34","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1149",4.38,"Promoters",228.305,76,"170015","courier","web","windows","dw_1149",3153.20999908447,20774.2900028229,8
"2073186","male","25-34","<U+041D><U+043E><U+0432><U+043E><U+0440><U+043E><U+0441><U+0441><U+0438><U+0439><U+0441><U+043A>","CE_1150",3.33,"Passives",174.035,74,"170206","courier","app","android","dw_1150",4331.56001853943,9854.10000038147,6
"1805654","female","15-24","<U+041C><U+043E><U+0441><U+043A><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+041E><U+0431><U+043B><U+0430><U+0441><U+0442><U+044C>","CE_1151",2.5,"Detractors",88.96,107,"170223","courier","app","ios","dw_1151",2874.73998117447,16974.8499755859,10
"2213711","female","25-34","<U+041D><U+043E><U+0432><U+043E><U+0441><U+0438><U+0431><U+0438><U+0440><U+0441><U+043A>","CE_1152",5,"Promoters",124.295,50,"170380","courier","app","android","dw_1152",184.659996986389,4906.09998321533,3
"903970","male","25-34","<U+041A><U+0430><U+0437><U+0430><U+043D><U+044C>","CE_1153",0.62,"Detractors",133.905,196,"170381","courier","web","windows","dw_1153",932.269985198975,9916.10996437073,13
"1814757","female","25-34","<U+0422><U+043E><U+043C><U+0441><U+043A>","CE_1154",1.67,"Detractors",184.82,77,"170436","courier","app","android","dw_1154",1052.51998949051,12652.9000587463,6
"1866017","male","25-34","<U+041C><U+043E><U+0441><U+043A><U+043E><U+0432><U+0441><U+043A><U+0430><U+044F> <U+041E><U+0431><U+043B><U+0430><U+0441><U+0442><U+044C>","CE_1155",0,"NotDefined",109.5,99,"170463","courier","web","windows","dw_1155",890.939990997314,2949.51998901367,10
"2157441","female","25-34","<U+0412><U+043B><U+0430><U+0434><U+0438><U+043A><U+0430><U+0432><U+043A><U+0430><U+0437>","CE_1156",3.58,"Passives",72.53,75,"170493","courier","app","android","dw_1156",6684.53998231888,23363.5800924301,12
"1112454","female","25-34","<U+0415><U+043A><U+0430><U+0442><U+0435><U+0440><U+0438><U+043D><U+0431><U+0443><U+0440><U+0433>","CE_1157",4,"Promoters",104.465,88,"17068","courier","app","android","dw_1157",1173.88000059128,5104.25004386902,6
"2074000","female","25-34","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_1158",2.5,"Detractors",139.35,74,"170737","courier","app","android","dw_1158",2724.62996673584,18098.7700014114,5
"2073861","female","25-34","<U+0412><U+043B><U+0430><U+0434><U+0438><U+043A><U+0430><U+0432><U+043A><U+0430><U+0437>","CE_1159",3.33,"Passives",114.53,71,"170748","courier","app","android","dw_1159",1806.60998439789,21628.1099624634,6
"2073555","male","75+","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1160",0,"NotDefined",91.53,56,"170861","courier","web","windows","dw_1160",477.549997329712,7088.87001228333,4
"1818002","male","25-34","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_1161",0.71,"Detractors",74.8,105,"170869","courier","web","windows","dw_1161",1706.80999946594,13261.0999555588,7
"1905419","female","25-34","<U+0412><U+043E><U+043B><U+0433><U+043E><U+0433><U+0440><U+0430><U+0434>","CE_1162",2.92,"Detractors",138.035,102,"17093","courier","web","windows","dw_1162",3810.13001096249,29880.9300351143,12
"368680","female","45-54","<U+0423><U+043B><U+044C><U+044F><U+043D><U+043E><U+0432><U+0441><U+043A>","CE_1163",4.43,"Promoters",66.99,98,"170950","courier","app","android","dw_1163",5335.6400270462,24715.7500753403,10
"1826678","female","25-34","<U+0421><U+0430><U+043D><U+043A><U+0442>-<U+041F><U+0435><U+0442><U+0435><U+0440><U+0431><U+0443><U+0440><U+0433>","CE_1164",4.32,"Promoters",215.605,100,"170978","courier","app","android","dw_1164",5894.35998940468,70905.3798265457,22
"541717","female","25-34","<U+0422><U+043E><U+043C><U+0441><U+043A>","CE_1165",5,"Promoters",140.97,85,"170979","courier","app","ios","dw_1165",24733.7701292038,43984.3000526428,6
"308230","male","35-44","<U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>","CE_1166",0.1,"Detractors",159.075,122,"171119","courier","web","ios","dw_1166",1031.12998580933,22771.019826889,21
"642194","female","15-24","<U+041A><U+0440><U+0430><U+0441><U+043D><U+043E><U+0434><U+0430><U+0440>","CE_1167",3.11,"Passives",131.01,188,"171145","courier","app","ios","dw_1167",147.219998836517,3152.71998977661,9
